년월,지역코드,출/입,10대남성 유입인구,20대남성 유입인구,30대남성 유입인구,40대남성 유입인구,50대남성 유입인구,60대남성 유입인구,70대남성 유입인구,10대여성 유입인구,20대여성 유입인구,30대여성 유입인구,40대여성 유입인구,50대여성 유입인구,60대여성 유입인구,70대여성 유입인구
202011,42730,입,3.11,2.13,1.58,5.06,5.58,3.99,1.63,3.31,2.19,2.2,0.78,1.86,0.76,0.63
202011,42750,입,2.09,0.54,3.62,2.91,5.16,3.46,0.16,0.98,0.97,0.0,0.4,2.43,1.63,1.24
202011,45770,입,0.52,0.08,0.48,1.45,0.99,0.12,0.19,0.38,0.0,0.09,0.1,0.58,0.12,0.13
202011,45790,입,0.61,1.06,0.36,2.12,2.13,1.01,0.43,0.0,0.12,0.82,1.15,2.43,0.51,0.2
202011,45800,입,0.66,4.01,0.44,2.69,2.3,2.13,0.07,1.65,0.1,0.64,0.18,0.92,0.38,0.82
202011,48310,입,2.64,0.88,8.88,5.79,4.39,1.24,0.15,0.92,0.69,0.68,1.59,1.0,1.0,0.0
202011,48330,입,1.1,1.91,8.2,14.57,20.83,7.84,0.64,0.92,0.74,0.96,2.54,3.88,0.82,0.63
202011,48720,입,0.0,0.23,0.0,0.6,0.57,0.1,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0
202012,26140,입,0.0,0.68,3.12,2.1,3.24,2.42,0.06,0.0,0.54,0.0,0.55,0.88,0.15,0.0
202012,26170,입,0.18,0.0,0.47,0.75,1.84,1.04,0.0,0.0,0.0,0.04,0.48,0.0,0.14,0.08
202012,26200,입,0.0,4.14,1.62,3.29,1.67,1.26,0.21,0.0,0.0,0.0,0.0,0.34,0.12,0.0
202011,42760,입,0.16,1.58,1.35,1.5,2.44,4.05,1.43,1.55,1.17,1.55,0.83,2.39,2.05,0.2
202011,42770,입,0.0,1.93,0.74,1.11,1.42,1.01,0.3,0.0,0.23,0.38,1.51,1.37,1.81,0.23
202011,42780,입,1.7,2.83,0.83,0.97,2.03,1.43,0.28,5.77,1.17,1.63,0.41,0.53,1.49,1.68
202011,46110,입,1.17,3.76,7.86,11.73,8.57,3.71,0.82,1.98,5.11,1.19,2.23,2.07,1.03,0.44
202011,46130,입,0.63,1.63,3.71,8.23,7.62,4.21,0.42,1.48,1.52,3.78,1.08,1.82,0.73,0.89
202011,46150,입,1.41,3.7,6.63,9.08,7.36,3.92,0.46,2.39,1.21,2.24,2.25,2.31,1.19,0.8
202011,48730,입,0.0,1.57,2.07,2.48,3.98,2.74,0.0,0.0,0.13,0.31,0.14,0.73,0.77,0.3
202011,48740,입,0.5,0.86,1.77,2.46,2.96,0.91,0.55,0.17,0.0,0.0,0.0,0.67,0.42,0.0
202011,48820,입,0.12,2.2,2.23,2.7,4.49,1.24,0.0,0.11,0.0,0.09,1.31,0.29,0.0,0.0
202012,27140,입,1.03,2.07,5.7,10.15,10.22,7.55,0.27,0.47,2.62,1.15,1.13,1.39,1.08,0.69
202012,27170,입,3.81,2.32,2.39,10.79,8.06,2.52,0.21,0.11,1.21,0.59,0.96,0.52,1.4,0.21
202012,27200,입,0.67,1.89,1.03,2.54,4.21,2.52,0.14,0.16,0.95,0.98,0.43,1.95,0.35,2.07
202011,42790,입,1.11,3.83,0.76,1.7,2.43,0.64,0.0,0.33,0.19,0.08,0.28,0.38,0.19,0.0
202011,42800,입,0.49,1.6,0.33,1.26,2.9,1.21,0.0,0.24,1.56,0.88,0.32,0.43,0.5,0.3
202011,42810,입,0.07,2.54,0.73,0.84,2.17,0.69,0.11,0.0,0.41,0.21,0.76,0.41,0.29,0.35
202011,46170,입,0.17,3.24,6.28,4.19,4.76,2.83,0.08,0.34,0.72,0.56,0.54,1.42,0.73,1.9
202011,46230,입,5.12,1.93,5.24,7.94,4.45,0.9,0.11,0.39,0.42,0.88,1.23,1.07,1.18,0.36
202011,46710,입,0.13,2.31,1.8,0.58,1.36,1.3,0.15,0.0,0.2,0.0,0.42,1.18,0.0,2.84
202011,48840,입,0.0,1.12,0.05,0.39,0.49,0.1,0.26,0.0,2.87,0.0,0.11,0.31,0.26,0.27
202011,48850,입,0.0,3.27,0.29,0.87,1.14,0.0,0.14,0.0,0.45,0.18,0.0,0.3,0.13,0.12
202011,48860,입,0.18,0.32,0.31,0.5,1.35,0.24,0.06,0.0,0.0,0.0,0.08,0.64,0.06,0.0
202011,48870,입,0.23,0.77,0.0,1.04,2.33,1.43,0.0,0.04,0.0,0.0,0.0,1.05,0.53,0.28
202012,26410,입,0.92,2.19,2.6,4.91,8.0,4.94,0.7,0.19,2.28,0.5,0.97,1.85,0.33,0.54
202012,26440,입,0.3,1.53,3.47,3.7,4.3,2.09,0.0,0.0,0.07,0.42,0.35,0.44,0.49,0.0
202012,26470,입,1.01,1.24,1.65,3.08,2.59,1.93,0.68,0.0,0.39,2.11,0.44,1.3,0.34,0.4
202011,42820,입,0.21,3.1,0.35,1.72,2.0,0.52,0.0,0.16,1.59,0.24,0.27,1.07,0.29,0.11
202011,42830,입,0.0,0.95,0.22,0.6,0.86,1.54,0.29,0.12,0.25,0.0,0.32,0.9,0.2,0.25
202011,43110,입,39.47,92.48,145.59,193.34,178.03,52.81,12.4,38.88,66.17,53.92,50.52,45.0,21.96,17.36
202011,46720,입,0.11,1.0,0.06,2.84,1.11,0.56,0.58,0.0,0.0,0.0,0.27,0.07,0.74,0.0
202011,46730,입,0.0,0.0,0.24,0.12,0.76,0.47,0.18,0.0,0.0,0.0,1.36,0.34,0.31,0.51
202011,46770,입,0.0,0.55,0.3,1.27,2.95,0.9,0.08,0.0,0.0,0.0,0.1,0.48,0.37,0.27
202011,46780,입,0.3,0.0,1.45,0.77,0.52,0.48,0.06,0.0,0.0,0.14,0.69,0.07,0.52,1.58
202011,48880,입,0.15,0.0,0.2,1.54,2.85,0.76,0.0,0.31,0.67,0.18,0.3,0.35,0.58,1.02
202011,48890,입,0.45,0.7,0.83,1.77,0.18,0.21,0.41,0.0,0.0,0.0,0.25,0.26,0.12,0.9
202011,50110,입,0.38,9.61,7.19,14.74,12.12,4.06,1.79,4.72,2.89,2.02,4.14,3.99,2.14,1.03
202012,26230,입,0.0,1.67,2.65,11.17,5.21,4.47,0.13,4.75,1.43,2.58,0.63,1.89,0.45,0.71
202012,26260,입,0.56,3.35,2.16,1.69,5.54,2.36,0.05,0.11,0.7,1.09,0.85,1.75,0.44,0.08
202012,26290,입,0.58,1.03,2.53,8.1,5.96,4.45,0.31,0.0,2.87,0.19,0.49,1.69,0.47,0.0
202011,43130,입,8.6,19.44,33.4,64.99,54.06,25.71,9.38,17.62,29.23,31.46,25.52,11.62,8.41,5.25
202011,43150,입,2.25,18.48,11.01,17.79,17.98,6.88,0.93,3.77,8.83,8.82,6.91,4.96,3.31,1.87
202011,43720,입,0.0,3.89,2.08,1.87,3.17,1.76,0.08,0.0,0.46,1.04,0.56,1.61,0.73,0.1
202011,46790,입,0.0,0.08,0.0,0.83,1.15,1.21,0.06,0.0,0.0,0.29,1.0,1.7,0.83,0.0
202011,46800,입,0.0,0.87,0.28,1.19,0.57,0.31,0.15,0.52,0.0,0.62,0.6,2.16,0.34,0.09
202011,46810,입,0.0,0.0,1.23,0.57,1.7,1.02,0.07,0.07,0.0,0.18,1.02,0.3,0.13,0.0
202011,50130,입,0.55,2.14,4.73,1.83,4.35,1.2,0.56,0.39,0.6,4.62,1.56,2.2,2.08,2.31
202012,11110,입,1.65,7.47,6.52,6.51,15.81,8.45,1.48,5.62,8.55,5.57,6.19,7.48,3.36,1.46
202012,11140,입,3.45,7.12,5.88,15.93,12.46,5.65,0.88,5.31,10.56,4.23,4.17,5.43,2.86,1.42
202012,27230,입,2.0,5.36,9.68,18.06,17.61,4.98,0.51,0.23,3.9,2.19,2.13,1.7,2.14,0.93
202012,27260,입,3.18,2.59,1.48,8.56,7.9,0.97,1.58,1.3,2.32,2.22,2.12,2.35,1.25,0.3
202012,27290,입,0.7,6.78,8.38,18.14,18.11,6.92,1.11,0.41,6.17,1.74,4.9,1.95,2.43,0.76
202011,43730,입,0.12,1.18,1.63,5.75,8.06,3.32,0.66,0.0,0.85,0.44,0.23,0.84,1.15,0.16
202011,43740,입,1.92,2.72,0.5,3.0,4.3,2.07,0.75,1.44,0.73,0.09,0.66,3.01,1.31,0.54
202011,43745,입,6.29,3.33,4.36,13.22,9.61,2.46,0.7,2.35,3.44,3.47,5.45,3.58,1.44,1.33
202011,46820,입,0.09,0.4,2.1,0.63,1.36,1.88,0.59,0.23,0.55,0.09,0.58,1.25,0.48,1.98
202011,46830,입,1.2,4.76,3.42,2.29,1.05,0.41,0.17,1.67,0.11,0.45,1.0,0.41,0.65,0.52
202011,46840,입,0.57,1.04,0.81,3.0,1.41,0.76,0.05,0.0,1.05,0.97,0.32,0.69,0.26,0.28
202012,11170,입,9.57,7.79,14.79,26.71,23.51,7.35,3.36,9.36,11.5,8.55,10.62,9.49,4.39,1.15
202012,11200,입,12.45,17.27,23.69,34.32,30.62,13.61,3.51,2.84,14.29,9.02,12.88,11.22,8.69,1.17
202012,26500,입,0.11,0.51,1.12,4.32,2.04,2.2,1.33,0.0,0.62,0.69,0.49,1.35,0.08,0.0
202012,26530,입,0.53,1.75,5.24,5.09,6.54,1.86,0.53,0.6,2.31,0.94,0.0,1.06,0.16,0.24
202012,26710,입,2.51,1.96,4.17,4.46,2.26,1.38,0.0,0.06,0.0,1.75,0.45,0.26,1.22,0.0
202012,27110,입,0.19,1.46,0.59,0.95,1.88,0.07,0.09,0.25,0.26,0.25,0.12,0.22,0.21,0.07
202011,43750,입,46.53,66.64,110.5,138.65,115.54,57.48,13.76,32.68,43.19,74.58,102.54,67.29,23.11,23.53
202011,43760,입,6.43,3.18,4.5,4.11,5.98,5.71,0.83,0.74,3.11,0.43,4.45,4.66,6.05,3.73
202011,43770,입,37.74,64.72,126.76,167.2,132.5,55.97,24.68,33.97,44.73,65.59,92.83,68.82,26.56,24.53
202011,46860,입,0.0,0.0,1.16,1.95,0.77,0.95,0.0,0.32,0.0,0.0,0.0,0.86,0.14,0.0
202011,46870,입,0.09,0.0,0.73,2.74,1.5,1.16,0.21,0.92,0.25,0.0,1.09,1.63,0.0,0.18
202011,46880,입,0.17,1.01,0.19,2.03,1.43,1.24,0.44,0.63,0.0,0.64,0.4,0.84,0.77,0.15
202012,11215,입,8.32,35.34,40.28,45.45,46.16,21.75,8.17,18.68,25.43,24.61,19.93,14.05,7.47,2.48
202012,11230,입,6.11,13.31,23.44,29.49,38.3,14.29,6.31,6.38,12.36,7.08,6.77,17.01,5.28,6.59
202012,11260,입,3.26,15.17,35.61,37.58,58.97,18.44,2.28,5.98,9.85,12.04,7.89,12.85,4.66,1.92
202011,41390,입,20.15,42.05,73.61,133.15,116.31,37.28,3.78,21.49,28.39,31.26,40.77,31.3,9.41,6.91
202011,41410,입,17.4,33.83,57.47,100.59,93.43,37.71,7.66,15.28,21.8,32.11,29.13,36.87,18.39,4.03
202011,43800,입,0.0,0.08,1.32,2.55,4.83,3.42,0.32,0.0,0.0,0.49,0.33,2.94,0.52,0.11
202011,44130,입,270.59,383.13,788.97,926.52,752.33,258.45,78.08,213.32,256.97,367.02,362.28,352.43,138.12,107.64
202011,44150,입,3.86,8.04,6.95,17.71,19.55,8.69,2.87,2.27,5.45,1.75,2.51,6.85,3.51,1.79
202011,46890,입,0.0,3.19,0.55,0.28,1.5,0.09,0.06,0.07,0.0,0.2,0.28,0.17,0.09,0.08
202011,46900,입,0.0,0.0,0.42,0.75,0.4,0.31,0.11,0.07,0.17,0.0,0.35,1.58,0.08,0.0
202011,46910,입,0.4,0.0,0.67,0.72,1.78,0.74,0.0,1.16,0.0,0.19,0.14,0.11,0.32,0.0
202011,47110,입,9.22,3.77,6.29,12.58,14.54,9.19,1.45,3.24,2.35,4.97,6.26,6.55,2.8,0.88
202012,11290,입,7.96,26.5,23.55,33.12,43.77,19.99,4.77,7.86,21.39,12.57,12.63,11.57,9.75,3.6
202012,11305,입,7.04,10.32,18.75,20.51,31.34,8.81,4.14,2.46,8.34,10.16,8.81,7.29,6.04,2.4
202012,11320,입,3.32,16.64,15.95,34.05,29.58,14.12,3.02,3.7,13.29,4.76,5.57,9.69,4.93,1.63
202011,41430,입,11.72,20.66,32.21,43.02,63.49,22.33,5.82,7.34,12.01,14.24,18.43,23.62,12.03,3.75
202011,41450,입,12.45,23.25,35.02,64.59,55.28,24.87,3.74,8.69,11.23,12.25,21.32,23.11,10.59,2.95
202011,41460,입,312.25,380.44,741.81,999.19,944.75,400.23,135.68,219.61,227.37,304.95,451.82,432.47,205.2,122.93
202011,44180,입,5.82,3.31,5.03,5.41,7.44,1.51,1.16,1.23,2.41,3.14,3.36,3.43,1.41,0.31
202011,44200,입,37.88,77.1,164.68,177.75,128.63,47.78,14.85,47.36,58.46,75.14,53.32,42.63,21.07,10.54
202011,44210,입,6.87,11.42,13.82,17.83,19.33,6.37,1.87,5.59,9.9,11.8,7.81,5.98,1.94,0.56
202011,47130,입,1.09,5.07,3.55,7.76,12.89,5.24,1.17,2.33,4.21,0.65,2.04,3.5,2.3,0.38
202011,47150,입,4.25,0.47,5.63,9.63,16.08,4.85,0.38,0.54,2.99,2.15,2.68,2.98,1.61,1.88
202012,11350,입,12.65,23.04,24.55,51.54,51.09,22.41,1.71,6.23,17.69,13.21,19.85,17.69,7.96,2.07
202012,11380,입,5.98,18.42,18.43,34.52,34.57,17.1,6.17,2.52,12.43,12.71,7.02,9.57,9.21,3.61
202011,41480,입,9.64,34.71,38.41,43.03,39.32,16.09,1.94,11.47,12.26,11.73,11.8,9.17,7.71,3.15
202011,41500,입,68.12,78.33,140.72,210.82,227.97,106.69,38.14,56.2,58.39,82.19,110.29,130.99,65.01,31.13
202011,41550,입,20300.7,13941.28,16380.38,16555.06,14380.1,8350.59,6852.34,19169.16,11238.66,13326.51,14510.12,13509.29,8602.26,11146.56
202011,44230,입,3.06,6.36,7.44,5.93,18.27,4.24,1.38,9.26,8.05,1.8,2.31,6.72,1.52,1.53
202011,44250,입,0.91,1.08,1.36,6.12,5.81,1.11,0.15,0.29,0.32,2.09,0.92,0.74,0.62,0.26
202011,44270,입,8.23,21.84,43.82,39.63,30.5,17.16,2.76,9.57,18.84,15.05,10.64,9.99,3.84,5.67
202011,47170,입,0.27,2.2,3.15,5.77,4.56,3.01,0.79,0.43,0.82,1.19,0.22,3.44,1.88,0.8
202011,47190,입,1.58,10.9,23.2,33.88,24.72,6.13,0.61,3.36,3.67,5.79,4.14,6.27,1.25,0.98
202011,47210,입,1.22,2.35,2.75,4.56,5.71,2.37,1.4,1.21,0.62,0.64,2.64,3.66,2.16,0.78
202012,11410,입,2.08,22.54,17.97,24.68,22.08,13.38,5.85,7.6,17.29,7.99,9.32,14.5,5.94,0.85
202012,11440,입,14.32,21.05,27.58,29.77,30.42,13.88,4.35,3.56,18.73,16.05,9.81,13.56,6.07,4.25
202012,11470,입,8.85,12.13,30.65,45.42,56.9,22.53,3.65,17.11,14.43,12.71,12.32,16.79,6.75,2.0
202011,41570,입,14.1,19.04,30.91,51.86,44.21,17.18,2.55,16.69,12.58,19.55,12.04,12.17,6.41,3.5
202011,41590,입,134.02,154.31,531.86,654.89,396.75,136.61,27.34,128.9,109.79,220.59,219.98,149.73,57.27,24.47
202011,44710,입,2.67,1.75,1.13,6.43,5.75,1.89,0.93,2.6,5.23,2.96,2.03,0.97,1.0,2.13
202011,44760,입,0.0,0.95,4.44,2.86,7.61,3.54,3.18,0.62,0.22,0.67,2.09,2.71,1.15,2.36
202011,44770,입,0.0,1.16,0.52,2.52,3.44,2.47,0.07,0.37,1.23,0.85,0.24,4.31,1.06,0.82
202011,47230,입,0.0,1.54,0.65,3.0,4.31,3.28,0.0,0.0,1.48,0.19,1.57,1.12,1.04,0.5
202011,47250,입,1.7,5.78,3.8,2.47,5.93,4.1,0.63,0.67,0.22,0.77,1.81,1.18,1.78,0.69
202011,47280,입,0.16,0.88,4.56,3.35,3.91,2.2,0.81,0.0,0.67,1.04,0.87,1.4,0.52,1.27
202012,44810,입,2.84,5.57,8.37,14.22,17.94,5.12,1.37,0.08,3.12,0.95,2.63,4.24,1.97,0.75
202012,44825,입,1.62,1.37,3.85,3.53,4.85,2.92,1.18,0.21,1.51,1.84,1.19,4.61,1.35,1.41
202012,45110,입,7.27,16.53,18.88,29.01,28.86,12.22,2.85,12.65,14.83,10.5,8.07,8.77,5.54,1.07
202012,47760,입,0.0,0.16,0.16,0.0,0.97,0.22,0.0,0.0,0.0,0.0,0.05,0.08,0.24,0.16
202012,47770,입,0.21,0.97,0.06,0.58,2.86,0.26,0.0,0.1,0.08,0.0,0.0,0.29,0.28,0.0
202012,47820,입,0.0,0.0,0.59,0.9,1.42,0.67,0.28,0.0,0.93,0.0,0.73,0.0,0.33,0.1
202012,29170,입,1.3,4.09,8.35,12.96,15.19,6.8,0.29,1.48,6.04,2.7,3.18,2.91,1.91,0.46
202012,29200,입,1.63,5.15,14.07,23.87,22.02,8.62,0.48,5.16,3.32,7.08,3.76,2.37,0.87,1.53
202012,30110,입,8.6,24.23,23.17,21.01,25.39,7.42,1.85,7.77,19.13,7.69,1.75,9.03,3.11,0.69
202012,41800,입,0.86,0.29,0.93,3.31,1.87,0.91,0.47,0.0,1.04,0.7,0.14,0.48,0.22,0.43
202012,41820,입,4.46,0.98,2.31,2.81,4.04,0.71,0.27,1.12,0.5,0.7,0.41,0.67,0.97,0.09
202012,41830,입,1.71,6.6,13.64,10.29,17.65,6.05,2.2,0.94,4.47,5.91,7.32,6.59,1.49,0.45
202012,45130,입,5.26,6.5,8.16,20.02,20.04,6.38,0.61,4.0,2.34,9.65,2.82,3.06,1.97,0.25
202012,45140,입,3.12,12.6,11.75,19.75,19.62,7.69,1.97,5.32,6.19,4.98,4.04,4.05,3.87,4.35
202012,45180,입,1.22,2.63,4.38,6.33,6.88,3.62,0.19,0.38,0.17,0.83,0.49,1.05,2.16,0.0
202012,47830,입,0.0,0.0,1.23,1.21,0.77,0.5,0.0,0.0,0.16,0.71,0.31,0.23,0.13,0.0
202012,47840,입,0.0,1.42,0.77,1.39,4.48,0.87,0.28,0.0,0.0,0.0,0.0,0.25,0.13,0.0
202012,47850,입,2.59,1.99,5.33,9.68,9.41,1.43,0.34,0.12,0.52,5.61,1.79,1.45,0.29,1.05
202012,47900,입,0.0,0.37,2.2,1.32,1.03,1.17,0.18,0.0,2.24,1.27,0.9,0.58,0.12,0.11
202012,30140,입,3.57,6.58,14.2,25.6,23.29,10.59,2.73,2.69,6.84,4.02,4.11,5.66,3.1,2.22
202012,30170,입,8.32,32.93,23.97,41.33,29.04,12.32,1.64,5.35,27.48,10.23,12.15,8.62,2.17,0.96
202012,30200,입,10.46,20.06,29.76,40.63,24.66,8.34,0.55,8.34,19.46,10.76,10.59,6.4,2.21,3.49
202012,42110,입,5.0,5.34,4.22,7.95,11.47,5.79,0.65,2.97,5.34,2.55,4.74,2.48,2.05,1.91
202012,42130,입,5.81,14.5,26.69,53.05,44.54,11.34,3.28,2.91,10.24,11.43,10.49,9.82,7.2,2.29
202012,42150,입,6.26,5.4,4.43,14.86,6.15,4.28,1.04,0.38,5.79,0.92,1.87,2.74,2.06,0.2
202012,45190,입,0.75,2.62,6.16,3.03,4.92,1.82,0.05,0.8,0.35,0.83,0.36,0.9,0.41,0.46
202012,45210,입,1.05,5.3,2.58,4.44,3.59,3.59,0.63,0.0,2.53,2.39,0.82,1.95,2.89,1.02
202012,45710,입,1.98,9.36,4.68,5.21,5.18,2.96,0.52,0.0,1.27,1.16,0.26,1.83,2.52,0.7
202012,47920,입,0.0,0.69,2.16,0.62,2.69,0.98,0.0,0.29,0.0,0.0,0.39,0.62,0.55,2.47
202012,47930,입,0.24,0.26,1.05,1.58,1.11,0.2,0.0,0.0,0.18,0.09,0.08,0.66,0.5,0.46
202012,47940,입,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202012,30230,입,3.58,9.73,16.29,30.85,33.51,9.08,1.07,4.93,6.28,1.53,6.07,3.58,3.39,2.06
202012,31110,입,2.39,0.73,1.8,2.99,4.7,1.54,0.09,2.14,0.14,1.48,1.18,1.48,0.12,0.24
202012,31140,입,0.23,2.41,2.83,4.9,10.16,3.15,0.12,0.75,1.18,0.1,1.37,2.33,1.07,1.42
202012,42170,입,0.21,2.16,1.18,1.83,3.49,0.35,0.0,0.22,1.53,1.69,1.69,1.93,0.41,0.42
202012,42190,입,0.0,0.19,0.68,0.86,1.81,2.25,0.0,0.18,0.0,0.22,0.73,0.66,0.47,0.0
202012,42210,입,0.47,0.0,0.53,1.17,2.49,1.51,0.11,0.37,1.1,2.44,1.36,1.8,0.7,0.14
202012,45720,입,0.03,0.0,0.03,0.13,1.79,0.28,0.07,0.0,0.06,0.0,0.0,0.0,0.35,0.0
202012,45730,입,0.0,0.17,0.38,1.4,2.9,0.32,0.06,0.0,0.0,0.08,0.24,0.86,1.23,0.18
202012,45740,입,0.51,0.09,1.04,0.06,0.11,0.11,0.0,0.0,0.0,0.0,0.14,0.08,0.31,0.0
202012,48120,입,6.4,13.36,13.18,33.03,26.89,12.88,1.33,5.1,3.78,3.69,6.36,5.27,2.16,2.2
202012,48170,입,0.12,5.06,3.66,10.22,12.72,7.47,0.19,1.79,1.47,2.32,2.6,2.23,0.7,0.8
202012,48220,입,0.55,2.64,2.14,6.96,3.18,1.78,0.03,0.0,0.18,0.0,0.27,0.51,0.0,0.57
202012,31170,입,1.2,0.56,3.63,3.5,1.97,0.79,0.0,2.62,0.23,3.21,0.81,1.41,0.42,0.08
202012,31200,입,0.15,3.69,1.52,3.84,4.58,1.2,0.14,0.46,0.53,0.22,0.9,1.32,0.28,0.06
202012,31710,입,3.93,3.58,3.02,7.46,10.82,2.51,0.95,0.62,2.06,2.31,0.87,0.96,0.36,0.0
202012,42230,입,4.39,3.25,0.2,3.01,1.62,0.23,0.09,0.59,2.7,0.08,0.25,0.29,0.13,0.0
202012,42720,입,1.23,0.79,2.32,2.79,5.62,1.53,0.14,1.84,0.21,3.53,1.94,2.47,0.23,0.18
202012,42730,입,5.01,1.45,0.88,4.55,5.9,2.96,0.54,4.74,0.5,0.56,1.16,1.43,0.76,1.06
202012,45750,입,0.14,0.7,2.28,3.01,0.41,0.17,0.62,0.06,0.97,0.0,0.15,0.0,0.09,0.0
202012,45770,입,0.0,1.16,0.0,1.11,0.41,0.05,0.07,0.0,1.56,0.0,0.0,0.47,0.11,0.22
202012,45790,입,0.0,0.51,0.88,0.8,4.73,1.53,0.25,0.19,0.0,1.1,0.29,0.57,0.05,0.0
202012,45800,입,0.75,0.71,0.31,3.95,1.19,2.46,0.0,0.11,0.29,0.12,0.17,0.77,0.97,0.0
202012,36110,입,12.41,9.62,34.92,40.73,23.35,15.0,1.05,8.04,8.98,14.47,15.06,9.71,2.58,1.8
202012,41110,입,102.25,238.2,409.08,525.72,589.25,204.66,39.21,98.82,159.82,178.56,195.09,188.39,68.37,29.35
202012,42750,입,0.16,0.55,2.98,1.84,1.83,3.08,0.45,0.39,2.7,0.09,0.39,1.95,0.47,0.19
202012,42760,입,1.0,1.36,0.56,1.15,4.25,2.4,0.32,0.17,0.63,0.85,0.28,2.46,1.7,0.39
202012,42770,입,0.26,1.69,1.12,0.84,1.77,0.35,0.0,0.0,0.2,0.14,0.42,1.13,1.33,0.0
202012,46110,입,0.33,2.56,4.76,8.08,7.04,3.13,0.3,1.86,1.19,1.11,0.97,1.65,1.68,0.22
202012,46130,입,0.32,4.26,4.91,5.49,6.54,3.98,0.55,0.75,1.66,4.97,1.77,1.15,1.25,0.51
202012,46150,입,3.55,1.56,6.58,8.76,8.01,4.74,0.06,1.09,1.17,2.67,1.79,3.43,1.19,0.19
202012,48240,입,0.24,1.88,1.53,2.2,3.34,0.57,0.06,0.09,1.32,0.3,0.24,0.44,0.7,0.0
202012,48250,입,2.4,4.14,18.31,28.49,23.18,7.1,0.12,1.84,4.14,3.7,6.79,3.53,0.62,0.15
202012,48270,입,0.0,3.33,1.47,3.35,2.34,1.7,0.25,0.08,0.09,0.11,0.08,1.92,0.36,0.44
202012,41130,입,30.97,96.74,179.5,228.17,275.04,125.75,26.87,45.17,69.69,68.74,68.09,99.48,36.47,22.72
202012,41150,입,9.57,24.4,26.41,48.13,36.11,12.76,3.58,7.16,6.52,8.82,9.62,6.99,4.28,2.29
202012,41170,입,19.68,49.77,79.17,102.16,146.54,60.97,11.95,15.49,32.74,36.7,38.94,42.73,21.06,9.53
202012,42780,입,0.97,4.43,5.96,2.12,2.24,0.98,0.05,3.47,3.31,3.47,0.25,0.21,0.91,0.79
202012,42790,입,0.58,0.96,0.2,1.47,0.74,0.83,0.0,0.0,0.0,0.0,0.27,0.0,0.36,0.0
202012,42800,입,0.11,0.5,0.08,1.64,2.88,1.65,0.64,0.0,0.0,0.91,0.72,1.63,0.68,0.0
202012,46170,입,1.6,4.51,4.67,3.51,3.16,2.54,0.15,0.13,0.81,2.39,1.14,2.92,0.13,0.11
202012,46230,입,0.79,1.84,5.0,7.34,4.58,1.35,0.09,0.27,0.35,1.04,1.07,0.43,0.33,1.31
202012,46710,입,0.11,0.51,1.54,0.69,2.38,1.31,0.0,0.0,0.3,0.22,0.0,1.07,0.3,0.31
202012,48850,입,0.0,2.57,0.06,0.82,3.25,0.37,0.06,0.96,0.39,0.0,0.0,0.39,1.37,0.08
202012,48860,입,0.0,0.1,0.19,2.36,1.75,1.34,0.08,0.0,0.0,0.17,0.13,0.88,0.26,0.0
202012,48870,입,0.42,0.21,0.07,1.76,0.54,0.54,0.0,0.39,0.0,0.07,2.31,0.29,0.13,0.0
202012,41190,입,42.51,47.17,59.95,86.18,135.89,39.78,11.16,14.16,23.25,26.57,28.29,32.22,13.33,9.58
202012,41210,입,11.18,23.9,36.12,54.18,59.36,23.98,5.85,9.93,12.78,10.43,12.0,13.28,7.58,6.68
202012,41220,입,702.28,1049.71,1572.58,1825.64,1606.12,711.24,244.05,711.74,838.54,1102.87,1519.65,1199.23,488.6,212.31
202012,42810,입,0.76,2.09,1.79,0.95,1.9,0.91,0.28,0.0,0.26,0.42,0.0,0.0,0.3,0.19
202012,42820,입,0.0,0.58,0.53,0.31,1.68,0.7,0.07,3.28,0.34,0.6,0.26,1.25,0.0,0.23
202012,42830,입,0.0,0.13,0.11,1.93,0.54,1.35,0.0,0.0,0.0,0.0,0.33,0.64,0.5,0.0
202012,46720,입,0.0,0.05,0.0,2.53,0.47,0.51,0.0,0.03,0.0,0.0,0.0,0.0,0.18,0.0
202012,46730,입,0.0,0.0,0.51,0.07,2.11,0.1,0.0,0.0,0.0,0.08,0.89,0.36,0.0,0.0
202012,46770,입,0.0,0.52,0.13,0.81,0.98,0.69,0.34,0.0,2.15,0.1,0.39,0.32,0.23,0.2
202012,41250,입,0.7,6.0,4.78,9.81,6.11,2.62,3.44,4.35,2.18,2.72,3.19,1.2,0.51,0.76
202012,41270,입,69.75,101.81,136.85,219.26,224.8,48.49,6.14,32.42,56.84,43.41,61.05,53.67,11.58,15.18
202012,43110,입,27.74,80.83,133.52,158.98,160.49,44.91,12.1,25.12,55.02,36.38,42.33,35.49,13.49,11.96
202012,43130,입,26.22,33.69,28.72,53.17,44.55,21.85,5.36,9.44,32.81,26.23,23.33,12.36,5.9,3.24
202012,43150,입,1.77,8.44,11.69,16.43,13.26,7.52,1.0,3.1,4.86,6.06,7.18,5.15,2.68,2.54
202012,46780,입,0.0,0.68,0.51,0.07,2.28,0.04,0.12,0.0,0.0,0.0,0.25,0.07,0.0,0.37
202012,46790,입,0.91,0.64,0.0,0.54,2.09,0.04,0.0,0.14,0.0,0.1,0.67,1.45,0.0,0.0
